Red,Green,Blue,Gray,Index,Intensity,Temperature,Depth
250,3,208,3,7,100,7.2226,2
250,106,0,0,16,137,15.352,0.75
253,1,198,1,7,99,7.2226,3
251,3,117,3,2,90,2.7065,2.25
255,0,66,0,2,84,2.7065,2
246,68,0,0,3,113,3.6097,0.75
255,0,250,0,17,105,16.255,3
251,3,247,3,17,105,16.255,2.25
255,4,213,4,17,103,16.255,2
250,103,0,0,25,135,23.481,0.75
253,0,202,0,6,99,6.3194,3
255,6,129,6,18,94,17.158,2.25
255,2,75,2,2,86,2.7065,2
248,63,0,0,11,111,10.835,0.75
255,0,249,0,18,105,17.158,3
250,4,251,4,18,106,17.158,2.25
252,4,212,4,6,102,6.3194,2
240,95,0,0,9,128,9.029,0.75
253,0,202,0,6,99,6.3194,3
255,5,131,5,19,94,18.061,2.25
255,2,71,2,31,85,28.9,2
253,71,5,5,11,118,10.835,0.75
255,0,250,0,17,105,16.255,3
251,6,247,6,17,107,16.255,2.25
255,4,213,4,6,103,6.3194,2
243,98,0,0,9,130,9.029,0.75
253,2,193,2,6,99,6.3194,3
255,6,132,6,19,95,18.061,2.25
255,0,71,0,2,84,2.7065,2
245,62,0,0,11,110,10.835,0.75
255,0,250,0,18,105,17.158,3
254,3,238,3,18,105,17.158,2.25
254,3,207,3,6,101,6.3194,2
248,103,0,0,25,135,23.481,0.75
254,2,201,2,6,100,6.3194,3
253,4,124,4,19,92,18.061,2.25
255,2,71,2,2,85,2.7065,2
241,64,0,0,11,110,10.835,0.75
255,0,250,0,17,105,16.255,3
252,5,242,5,17,106,16.255,2.25
255,3,212,3,17,102,16.255,2
243,97,0,0,25,130,23.481,0.75
253,0,205,0,6,99,6.3194,3
253,3,126,3,2,92,2.7065,2.25
255,1,70,1,31,85,28.9,2
244,61,0,0,11,109,10.835,0.75
255,0,250,0,17,105,16.255,3
252,9,241,9,17,108,16.255,2.25
255,6,212,6,17,104,16.255,2
248,107,0,0,9,137,9.029,0.75
253,0,202,0,6,99,6.3194,3
252,2,128,2,19,91,18.061,2.25
255,1,70,1,30,85,27.997,2
250,73,5,5,24,118,22.577,0.75
255,0,250,0,17,105,16.255,3
249,2,243,2,17,103,16.255,2.25
255,3,210,3,17,102,16.255,2
249,107,0,0,26,137,24.384,0.75
253,0,204,0,6,99,6.3194,3
252,3,129,3,2,92,2.7065,2.25
255,1,76,1,2,85,2.7065,2
255,75,9,9,22,121,20.771,0.75
255,0,252,0,18,105,17.158,3
251,6,234,6,18,105,17.158,2.25
254,2,211,2,18,101,17.158,2
254,109,0,0,9,140,9.029,0.75
254,1,206,1,6,100,6.3194,3
254,4,128,4,19,93,18.061,2.25
255,2,72,2,2,86,2.7065,2
246,64,0,0,11,111,10.835,0.75
255,0,250,0,18,105,17.158,3
251,3,250,3,18,105,17.158,2.25
254,2,211,2,6,101,6.3194,2
245,103,0,0,25,134,23.481,0.75
252,0,201,0,6,98,6.3194,3
255,6,129,6,19,94,18.061,2.25
255,1,70,1,31,85,28.9,2
253,70,4,4,4,117,4.5129,0.75
255,0,252,0,18,105,17.158,3
252,6,237,6,18,106,17.158,2.25
255,5,212,5,18,103,17.158,2
248,103,0,0,25,135,23.481,0.75
252,1,192,1,6,98,6.3194,3
255,5,128,5,19,94,18.061,2.25
255,2,71,2,31,85,28.9,2
250,67,1,1,11,114,10.835,0.75
255,0,250,0,19,105,18.061,3
250,3,240,3,19,104,18.061,2.25
254,2,211,2,9,101,9.029,2
252,107,0,0,8,138,8.1258,0.75
252,1,205,1,9,99,9.029,3
252,3,133,3,2,92,2.7065,2.25
255,1,75,1,10,85,9.9323,2
248,63,0,0,3,111,3.6097,0.75
255,0,250,0,20,105,18.965,3
252,5,242,5,20,106,18.965,2.25
255,6,212,6,8,104,8.1258,2
236,97,0,0,9,127,9.029,0.75
253,0,204,0,8,99,8.1258,3
253,3,127,3,2,92,2.7065,2.25
255,2,75,2,25,86,23.481,2
243,58,0,0,11,107,10.835,0.75
255,0,250,0,20,105,18.965,3
252,6,237,6,20,106,18.965,2.25
255,7,213,7,8,105,8.1258,2
241,95,0,0,26,128,24.384,0.75
253,0,205,0,8,99,8.1258,3
255,8,131,8,18,96,17.158,2.25
255,2,74,2,2,86,2.7065,2
252,70,4,4,11,117,10.835,0.75
255,0,250,0,17,105,16.255,3
251,4,245,4,17,105,16.255,2.25
253,4,210,4,6,102,6.3194,2
248,103,0,0,26,135,24.384,0.75
253,0,204,0,6,99,6.3194,3
254,4,130,4,19,93,18.061,2.25
255,0,75,0,2,85,2.7065,2
249,64,0,0,11,112,10.835,0.75
255,0,250,0,18,105,17.158,3
251,5,238,5,18,105,17.158,2.25
253,1,208,1,6,100,6.3194,2
235,95,0,0,23,126,21.674,0.75
253,0,202,0,6,99,6.3194,3
253,2,133,2,19,92,18.061,2.25
255,2,72,2,2,86,2.7065,2
249,66,0,0,11,113,10.835,0.75
255,0,250,0,19,105,18.061,3
249,5,241,5,19,105,18.061,2.25
255,3,210,3,9,102,9.029,2
252,110,0,0,31,140,28.9,0.75
253,0,205,0,9,99,9.029,3
252,1,130,1,18,91,17.158,2.25
255,2,72,2,10,86,9.9323,2
247,64,0,0,11,111,10.835,0.75
255,0,250,0,18,105,17.158,3
252,6,241,6,18,106,17.158,2.25
253,4,210,4,6,102,6.3194,2
240,100,0,0,26,130,24.384,0.75
253,0,205,0,6,99,6.3194,3
252,2,128,2,19,91,18.061,2.25
255,2,72,2,2,86,2.7065,2
254,71,1,1,11,118,10.835,0.75
255,0,250,0,18,105,17.158,3
251,1,255,1,18,105,17.158,2.25
255,3,210,3,6,102,6.3194,2
241,102,0,0,9,132,9.029,0.75
253,0,204,0,6,99,6.3194,3
255,4,133,4,19,94,18.061,2.25
255,2,74,2,2,86,2.7065,2
247,62,0,0,11,110,10.835,0.75
255,0,245,0,19,104,18.061,3
252,3,253,3,19,106,18.061,2.25
255,3,212,3,6,102,6.3194,2
242,102,0,0,25,132,23.481,0.75
252,1,205,1,6,99,6.3194,3
254,5,135,5,18,94,17.158,2.25
255,1,74,1,31,85,28.9,2
246,67,0,0,3,113,3.6097,0.75
255,0,250,0,19,105,18.061,3
252,5,234,5,19,105,18.061,2.25
255,5,214,5,9,104,9.029,2
246,106,0,0,31,136,28.9,0.75
254,1,206,1,9,100,9.029,3
255,5,134,5,18,94,17.158,2.25
255,2,74,2,10,86,9.9323,2
252,69,3,3,24,116,22.577,0.75
255,0,252,0,19,105,18.061,3
252,5,246,5,19,106,18.061,2.25
252,3,207,3,9,101,9.029,2
248,109,0,0,16,138,15.352,0.75
251,2,210,2,9,100,9.029,3
253,2,135,2,18,92,17.158,2.25
255,2,73,2,2,86,2.7065,2
249,67,1,1,11,114,10.835,0.75
255,0,250,0,19,105,18.061,3
251,5,240,5,19,105,18.061,2.25
253,4,212,4,9,102,9.029,2
249,109,0,0,8,138,8.1258,0.75
253,0,211,0,9,100,9.029,3
254,3,136,3,18,93,17.158,2.25
255,0,75,0,10,85,9.9323,2
251,68,2,2,3,115,3.6097,0.75
255,0,250,0,20,105,18.965,3
252,4,240,4,20,105,18.965,2.25
255,4,208,4,8,102,8.1258,2
243,106,0,0,26,135,24.384,0.75
252,0,209,0,8,99,8.1258,3
252,3,133,3,18,92,17.158,2.25
255,4,71,4,2,87,2.7065,2
243,65,0,0,11,111,10.835,0.75
255,0,249,0,18,105,17.158,3
254,4,236,4,18,105,17.158,2.25
253,4,210,4,6,102,6.3194,2
250,108,0,0,15,138,14.448,0.75
253,0,205,0,6,99,6.3194,3
254,3,134,3,19,93,18.061,2.25
255,1,73,1,31,85,28.9,2
244,67,0,0,11,112,10.835,0.75
255,0,250,0,19,105,18.061,3
252,5,246,5,19,106,18.061,2.25
253,4,208,4,9,102,9.029,2
246,106,0,0,27,136,25.287,0.75
252,0,211,0,9,99,9.029,3
255,7,140,7,18,96,17.158,2.25
255,1,73,1,2,85,2.7065,2
251,68,2,2,3,115,3.6097,0.75
255,0,250,0,19,105,18.061,3
251,3,247,3,19,105,18.061,2.25
253,4,210,4,9,102,9.029,2
245,106,0,0,26,135,24.384,0.75
252,1,205,1,9,99,9.029,3
255,6,132,6,18,95,17.158,2.25
252,2,73,2,2,85,2.7065,2
246,61,0,0,11,109,10.835,0.75
255,0,252,0,19,105,18.061,3
251,5,240,5,19,105,18.061,2.25
253,5,205,5,9,102,9.029,2
246,105,0,0,8,135,8.1258,0.75
252,0,211,0,9,99,9.029,3
254,3,132,3,18,93,17.158,2.25
255,0,73,0,2,85,2.7065,2
254,70,6,6,3,118,3.6097,0.75
255,0,250,0,20,105,18.965,3
251,4,241,4,20,105,18.965,2.25
253,5,205,5,8,102,8.1258,2
249,110,0,0,27,139,25.287,0.75
253,0,209,0,8,99,8.1258,3
254,5,135,5,2,94,2.7065,2.25
255,0,73,0,25,85,23.481,2
254,71,5,5,23,118,21.674,0.75
255,0,250,0,17,105,16.255,3
250,3,244,3,17,104,16.255,2.25
253,5,205,5,6,102,6.3194,2
249,114,0,0,25,141,23.481,0.75
253,0,209,0,6,99,6.3194,3
252,3,131,3,19,92,18.061,2.25
255,2,73,2,2,86,2.7065,2
246,63,0,0,11,111,10.835,0.75
255,0,250,0,19,105,18.061,3
252,3,243,3,19,105,18.061,2.25
255,4,208,4,9,102,9.029,2
251,110,0,0,7,140,7.2226,0.75
252,0,211,0,9,99,9.029,3
252,3,133,3,18,92,17.158,2.25
255,2,72,2,25,86,23.481,2
248,63,0,0,3,111,3.6097,0.75
255,0,245,0,19,104,18.061,3
252,5,244,5,19,106,18.061,2.25
255,3,212,3,9,102,9.029,2
251,110,0,0,16,140,15.352,0.75
252,0,211,0,9,99,9.029,3
250,0,128,0,18,89,17.158,2.25
255,2,72,2,2,86,2.7065,2
242,59,0,0,13,107,12.642,0.75
255,0,252,0,19,105,18.061,3
251,5,240,5,19,105,18.061,2.25
255,3,212,3,8,102,8.1258,2
243,103,0,0,7,133,7.2226,0.75
253,0,212,0,8,100,8.1258,3
254,5,135,5,18,94,17.158,2.25
255,3,75,3,2,87,2.7065,2
255,74,9,9,22,121,20.771,0.75
255,0,250,0,19,105,18.061,3
252,5,244,5,19,106,18.061,2.25
251,4,207,4,8,101,8.1258,2
242,100,0,0,26,131,24.384,0.75
253,1,210,1,8,100,8.1258,3
255,6,137,6,18,95,17.158,2.25
255,0,77,0,2,85,2.7065,2
250,69,0,0,3,115,3.6097,0.75
255,0,252,0,19,105,18.061,3
251,5,240,5,19,105,18.061,2.25
255,6,210,6,9,104,9.029,2
251,109,0,0,28,139,26.19,0.75
250,1,209,1,9,99,9.029,3
253,2,133,2,18,92,17.158,2.25
254,4,76,4,10,87,9.9323,2
243,61,0,0,11,108,10.835,0.75
255,0,250,0,19,105,18.061,3
249,3,236,3,19,103,18.061,2.25
251,3,203,3,9,100,9.029,2
243,101,0,0,27,132,25.287,0.75
252,0,216,0,19,100,18.061,3
255,4,137,4,18,94,17.158,2.25
255,1,73,1,2,85,2.7065,2
254,69,5,5,3,117,3.6097,0.75
255,0,252,0,17,105,16.255,3
249,5,241,5,17,105,16.255,2.25
253,5,205,5,7,102,7.2226,2
254,114,1,1,15,143,14.448,0.75
253,0,205,0,7,99,7.2226,3
255,4,135,4,19,94,18.061,2.25
255,1,70,1,2,85,2.7065,2
249,66,0,0,22,113,20.771,0.75
255,0,252,0,19,105,18.061,3
251,5,236,5,19,105,18.061,2.25
253,4,208,4,9,102,9.029,2
250,111,0,0,27,140,25.287,0.75
253,0,211,0,9,100,9.029,3
253,2,133,2,18,92,17.158,2.25
255,3,73,3,2,86,2.7065,2
250,66,2,2,12,114,11.739,0.75
255,0,252,0,19,105,18.061,3
251,5,240,5,19,105,18.061,2.25
253,4,208,4,7,102,7.2226,2
246,109,0,0,9,138,9.029,0.75
253,0,215,0,7,100,7.2226,3
255,4,135,4,18,94,17.158,2.25
255,2,72,2,2,86,2.7065,2
252,67,3,3,24,115,22.577,0.75
255,0,250,0,19,105,18.061,3
250,3,242,3,19,104,18.061,2.25
255,4,205,4,9,102,9.029,2
244,103,0,0,26,133,24.384,0.75
252,0,211,0,9,99,9.029,3
253,4,132,4,18,93,17.158,2.25
255,3,73,3,2,86,2.7065,2
255,72,8,8,24,119,22.577,0.75
255,0,250,0,20,105,18.965,3
249,3,238,3,20,103,18.965,2.25
255,4,207,4,9,102,9.029,2
245,110,0,0,28,138,26.19,0.75
253,0,212,0,9,100,9.029,3
254,3,136,3,18,93,17.158,2.25
255,2,71,2,25,85,23.481,2
253,71,5,5,3,118,3.6097,0.75
255,0,252,0,19,105,18.061,3
250,0,255,0,19,104,18.061,2.25
253,4,208,4,8,102,8.1258,2
248,108,0,0,9,138,9.029,0.75
252,0,212,0,8,100,8.1258,3
253,2,135,2,2,92,2.7065,2.25
255,2,73,2,2,86,2.7065,2
250,66,2,2,3,114,3.6097,0.75
255,0,249,0,18,105,17.158,3
251,4,241,4,18,105,17.158,2.25
253,5,205,5,6,102,6.3194,2
249,114,0,0,16,141,15.352,0.75
253,0,212,0,6,100,6.3194,3
250,0,128,0,2,89,2.7065,2.25
255,0,69,0,2,84,2.7065,2
251,72,5,5,3,118,3.6097,0.75
255,0,250,0,19,105,18.061,3
251,6,233,6,19,105,18.061,2.25
251,3,203,3,8,100,8.1258,2
245,104,0,0,9,134,9.029,0.75
252,0,212,0,8,100,8.1258,3
252,3,131,3,2,92,2.7065,2.25
255,2,70,2,2,85,2.7065,2
247,62,0,0,11,110,10.835,0.75
255,0,252,0,19,105,18.061,3
252,4,248,4,19,106,18.061,2.25
255,5,208,5,7,103,7.2226,2
254,107,1,1,29,139,27.094,0.75
253,0,213,0,7,100,7.2226,3
253,3,136,3,18,93,17.158,2.25
252,5,73,5,2,87,2.7065,2
247,62,0,0,11,110,10.835,0.75
255,0,250,0,19,105,18.061,3
253,4,244,4,19,106,18.061,2.25
254,4,202,4,9,101,9.029,2
253,109,0,0,16,140,15.352,0.75
252,0,212,0,9,100,9.029,3
254,3,134,3,18,93,17.158,2.25
255,0,70,0,2,84,2.7065,2
248,66,0,0,11,113,10.835,0.75
255,0,250,0,20,105,18.965,3
250,2,246,2,20,104,18.965,2.25
251,3,201,3,8,100,8.1258,2
250,113,0,0,16,141,15.352,0.75
253,0,211,0,8,100,8.1258,3
254,3,134,3,18,93,17.158,2.25
255,2,68,2,26,85,24.384,2
247,68,1,1,11,114,10.835,0.75
255,0,247,0,19,104,18.061,3
251,4,243,4,19,105,18.061,2.25
255,4,205,4,9,102,9.029,2
251,111,0,0,8,140,8.1258,0.75
253,0,213,0,9,100,9.029,3
253,3,136,3,18,93,17.158,2.25
255,3,70,3,10,86,9.9323,2
252,64,0,0,3,113,3.6097,0.75
255,0,254,0,19,105,18.061,3
254,2,245,2,19,105,18.061,2.25
253,5,205,5,9,102,9.029,2
252,112,0,0,31,141,28.9,0.75
254,0,212,0,9,100,9.029,3
255,5,136,5,18,95,17.158,2.25
255,1,70,1,10,85,9.9323,2
242,59,0,0,11,107,10.835,0.75
255,0,252,0,19,105,18.061,3
252,5,244,5,19,106,18.061,2.25
253,5,205,5,9,102,9.029,2
246,106,0,0,8,136,8.1258,0.75
253,2,206,2,9,100,9.029,3
253,4,134,4,2,93,2.7065,2.25
255,2,71,2,2,85,2.7065,2
254,66,3,3,3,115,3.6097,0.75
255,0,250,0,19,105,18.061,3
251,4,243,4,19,105,18.061,2.25
253,5,203,5,9,102,9.029,2
252,112,0,0,31,141,28.9,0.75
253,0,211,0,9,100,9.029,3
252,3,131,3,18,92,17.158,2.25
255,1,70,1,2,85,2.7065,2
251,68,2,2,11,115,10.835,0.75
255,0,250,0,19,105,18.061,3
255,3,244,3,19,106,18.061,2.25
255,3,205,3,8,101,8.1258,2
249,108,0,0,16,138,15.352,0.75
253,0,215,0,8,100,8.1258,3
253,4,134,4,18,93,17.158,2.25
255,2,71,2,10,85,9.9323,2
250,65,0,0,3,113,3.6097,0.75
255,0,252,0,19,105,18.061,3
252,3,243,3,19,105,18.061,2.25
255,4,205,4,9,102,9.029,2
247,107,0,0,26,137,24.384,0.75
252,1,202,1,9,99,9.029,3
255,4,135,4,18,94,17.158,2.25
254,3,70,3,2,86,2.7065,2
248,65,0,0,3,112,3.6097,0.75
255,0,250,0,19,105,18.061,3
251,4,243,4,19,105,18.061,2.25
253,3,201,3,9,100,9.029,2
250,111,0,0,8,140,8.1258,0.75
253,0,213,0,9,100,9.029,3
255,0,134,0,18,92,17.158,2.25
255,0,69,0,2,84,2.7065,2
254,72,6,6,22,119,20.771,0.75
255,0,250,0,19,105,18.061,3
252,6,241,6,19,106,18.061,2.25
255,4,205,4,9,102,9.029,2
246,106,0,0,28,136,26.19,0.75
253,0,215,0,19,100,18.061,3
253,2,135,2,18,92,17.158,2.25
255,1,70,1,2,85,2.7065,2
251,67,3,3,3,115,3.6097,0.75
255,0,250,0,20,105,18.965,3
253,8,235,8,20,107,18.965,2.25
253,2,203,2,9,100,9.029,2
252,111,0,0,28,140,26.19,0.75
253,0,219,0,20,101,18.965,3
254,5,135,5,18,94,17.158,2.25
255,1,70,1,25,85,23.481,2
252,73,6,6,3,119,3.6097,0.75
255,0,250,0,19,105,18.061,3
254,5,231,5,19,105,18.061,2.25
255,7,207,7,9,104,9.029,2
249,110,0,0,28,139,26.19,0.75
253,0,219,0,9,101,9.029,3
255,6,137,6,18,95,17.158,2.25
255,3,70,3,10,86,9.9323,2
248,64,0,0,11,112,10.835,0.75
255,0,247,0,19,104,18.061,3
252,4,240,4,19,105,18.061,2.25
255,4,205,4,9,102,9.029,2
247,110,0,0,28,138,26.19,0.75
253,0,215,0,9,100,9.029,3
255,7,138,7,18,96,17.158,2.25
255,1,70,1,2,85,2.7065,2
242,60,0,0,3,108,3.6097,0.75
255,0,252,0,19,105,18.061,3
254,2,243,2,19,105,18.061,2.25
252,4,204,4,9,101,9.029,2
252,115,1,1,27,143,25.287,0.75
253,0,215,0,9,100,9.029,3
255,6,137,6,18,95,17.158,2.25
255,0,68,0,2,84,2.7065,2
252,70,4,4,3,117,3.6097,0.75
255,0,250,0,20,105,18.965,3
251,4,243,4,20,105,18.965,2.25
255,5,203,5,9,102,9.029,2
252,112,0,0,16,141,15.352,0.75
254,0,220,0,20,101,18.965,3
255,4,135,4,18,94,17.158,2.25
255,1,70,1,25,85,23.481,2
247,63,0,0,14,111,13.545,0.75
255,0,254,0,19,105,18.061,3
255,3,244,3,19,106,18.061,2.25
252,5,198,5,9,101,9.029,2
248,111,0,0,16,139,15.352,0.75
251,0,219,0,19,100,18.061,3
253,4,134,4,18,93,17.158,2.25
255,2,68,2,2,85,2.7065,2
246,64,0,0,4,111,4.5129,0.75
255,0,247,0,20,104,18.965,3
251,4,241,4,20,105,18.965,2.25
252,4,204,4,8,101,8.1258,2
242,105,0,0,29,134,27.094,0.75
253,0,220,0,8,101,8.1258,3
253,3,136,3,2,93,2.7065,2.25
255,1,70,1,25,85,23.481,2
252,71,2,2,23,117,21.674,0.75
255,0,250,0,19,105,18.061,3
251,5,240,5,19,105,18.061,2.25
253,3,201,3,7,100,7.2226,2
250,115,0,0,16,142,15.352,0.75
253,0,215,0,7,100,7.2226,3
255,5,138,5,18,95,17.158,2.25
255,0,71,0,2,84,2.7065,2
251,66,0,0,3,114,3.6097,0.75
255,0,254,0,19,105,18.061,3
251,5,236,5,19,105,18.061,2.25
251,3,201,3,7,100,7.2226,2
241,106,0,0,8,134,8.1258,0.75
254,0,221,0,19,101,18.061,3
250,4,139,4,18,93,17.158,2.25
255,3,71,3,10,86,9.9323,2
247,65,0,0,3,112,3.6097,0.75
255,0,252,0,19,105,18.061,3
253,5,242,5,19,106,18.061,2.25
254,3,204,3,6,101,6.3194,2
251,110,0,0,16,140,15.352,0.75
253,0,226,0,19,101,18.061,3
253,7,142,7,18,96,17.158,2.25
255,1,74,1,2,85,2.7065,2
251,66,2,2,11,114,10.835,0.75
255,0,250,0,19,105,18.061,3
252,4,240,4,19,105,18.061,2.25
254,2,199,2,9,100,9.029,2
244,111,0,0,16,138,15.352,0.75
253,0,224,0,19,101,18.061,3
255,8,141,8,18,97,17.158,2.25
255,1,70,1,2,85,2.7065,2
246,61,0,0,3,109,3.6097,0.75
255,0,252,0,19,105,18.061,3
252,4,241,4,19,105,18.061,2.25
253,3,201,3,7,100,7.2226,2
246,110,0,0,28,138,26.19,0.75
254,0,225,0,19,102,18.061,3
255,9,145,9,18,98,17.158,2.25
255,0,73,0,2,85,2.7065,2
244,59,0,0,11,108,10.835,0.75
255,0,247,0,19,104,18.061,3
251,4,243,4,19,105,18.061,2.25
254,3,197,3,9,100,9.029,2
244,111,0,0,16,138,15.352,0.75
251,1,215,1,9,100,9.029,3
252,2,135,2,18,92,17.158,2.25
255,3,70,3,2,86,2.7065,2
252,70,4,4,11,117,10.835,0.75
255,0,250,0,19,105,18.061,3
252,6,241,6,19,106,18.061,2.25
252,5,200,5,8,101,8.1258,2
246,115,0,0,16,141,15.352,0.75
253,0,219,0,19,101,18.061,3
254,3,136,3,18,93,17.158,2.25
255,3,71,3,2,86,2.7065,2
250,68,2,2,3,115,3.6097,0.75
255,0,250,0,19,105,18.061,3
252,4,241,4,19,105,18.061,2.25
255,4,197,4,9,101,9.029,2
246,113,0,0,16,140,15.352,0.75
253,0,226,0,19,101,18.061,3
255,2,141,2,18,93,17.158,2.25
255,0,70,0,10,84,9.9323,2
247,62,0,0,11,110,10.835,0.75
255,0,252,0,19,105,18.061,3
251,5,240,5,19,105,18.061,2.25
255,3,200,3,8,101,8.1258,2
239,105,0,0,16,133,15.352,0.75
253,0,219,0,8,101,8.1258,3
253,6,138,6,18,95,17.158,2.25
255,1,70,1,10,85,9.9323,2
243,66,0,0,11,111,10.835,0.75
255,0,250,0,20,105,18.965,3
252,6,237,6,20,106,18.965,2.25
253,2,196,2,8,99,8.1258,2
240,109,0,0,16,136,15.352,0.75
253,0,222,0,20,101,18.965,3
251,5,140,5,18,94,17.158,2.25
255,4,71,4,24,87,22.577,2
250,62,0,0,3,111,3.6097,0.75
255,0,252,0,19,105,18.061,3
252,5,242,5,19,106,18.061,2.25
249,3,192,3,7,98,7.2226,2
250,117,0,0,31,143,28.9,0.75
254,0,221,0,19,101,18.061,3
252,5,137,5,18,94,17.158,2.25
255,2,71,2,10,85,9.9323,2
250,68,3,3,25,115,23.481,0.75
255,0,250,0,19,105,18.061,3
254,2,245,2,19,105,18.061,2.25
253,3,191,3,18,99,17.158,2
244,116,0,0,16,141,15.352,0.75
253,0,224,0,19,101,18.061,3
255,4,137,4,18,94,17.158,2.25
255,0,69,0,2,84,2.7065,2
249,67,1,1,3,114,3.6097,0.75
255,0,254,0,19,105,18.061,3
251,5,240,5,19,105,18.061,2.25
254,3,196,3,8,100,8.1258,2
249,116,0,0,16,143,15.352,0.75
253,0,226,0,19,101,18.061,3
251,6,137,6,18,94,17.158,2.25
255,0,69,0,10,84,9.9323,2
255,72,6,6,24,119,22.577,0.75
255,0,254,0,19,105,18.061,3
252,4,240,4,19,105,18.061,2.25
253,4,194,4,7,100,7.2226,2
248,122,0,0,16,146,15.352,0.75
254,0,227,0,19,102,18.061,3
252,5,137,5,18,94,17.158,2.25
255,4,71,4,10,87,9.9323,2
244,62,0,0,11,109,10.835,0.75
255,0,247,0,19,104,18.061,3
250,3,242,3,19,104,18.061,2.25
254,3,196,3,7,100,7.2226,2
252,119,1,1,16,145,15.352,0.75
254,0,221,0,19,101,18.061,3
254,2,139,2,18,93,17.158,2.25
255,0,69,0,2,84,2.7065,2
250,65,1,1,3,113,3.6097,0.75
255,0,245,0,19,104,18.061,3
251,4,243,4,19,105,18.061,2.25
255,3,195,3,7,100,7.2226,2
250,119,3,3,16,145,15.352,0.75
253,0,222,0,19,101,18.061,3
246,4,140,4,18,92,17.158,2.25
255,3,75,3,10,87,9.9323,2
250,63,0,0,11,112,10.835,0.75
255,0,252,0,19,105,18.061,3
250,3,240,3,19,104,18.061,2.25
254,4,192,4,7,100,7.2226,2
248,115,0,0,16,142,15.352,0.75
251,0,225,0,19,101,18.061,3
255,0,138,0,18,92,17.158,2.25
255,2,74,2,10,86,9.9323,2
252,67,3,3,3,115,3.6097,0.75
255,0,249,0,19,105,18.061,3
253,1,242,1,19,104,18.061,2.25
255,6,199,6,9,102,9.029,2
242,112,0,0,16,138,15.352,0.75
254,0,223,0,19,101,18.061,3
245,3,137,3,18,91,17.158,2.25
255,2,73,2,10,86,9.9323,2
251,70,1,1,26,116,24.384,0.75
255,0,252,0,20,105,18.965,3
253,4,244,4,20,106,18.965,2.25
253,4,196,4,7,100,7.2226,2
248,117,0,0,16,143,15.352,0.75
254,0,223,0,20,101,18.965,3
250,2,138,2,18,92,17.158,2.25
254,4,75,4,2,87,2.7065,2
247,69,0,0,12,114,11.739,0.75
255,0,252,0,19,105,18.061,3
253,1,242,1,19,104,18.061,2.25
255,4,197,4,7,101,7.2226,2
236,106,0,0,9,133,9.029,0.75
255,0,228,0,19,102,18.061,3
255,7,146,7,18,97,17.158,2.25
255,3,73,3,2,86,2.7065,2
255,71,4,4,24,118,22.577,0.75
255,0,252,0,19,105,18.061,3
251,4,241,4,19,105,18.061,2.25
251,1,189,1,9,97,9.029,2
250,120,0,0,17,145,16.255,0.75
253,0,224,0,19,101,18.061,3
252,4,140,4,2,94,2.7065,2.25
255,0,71,0,2,84,2.7065,2
255,75,4,4,3,121,3.6097,0.75
255,0,252,0,19,105,18.061,3
251,5,240,5,19,105,18.061,2.25
252,6,195,6,7,101,7.2226,2
241,111,0,0,29,137,27.094,0.75
250,0,226,0,19,101,18.061,3
255,1,141,1,18,93,17.158,2.25
254,3,72,3,10,86,9.9323,2
251,70,1,1,3,116,3.6097,0.75
255,0,252,0,19,105,18.061,3
252,5,244,5,19,106,18.061,2.25
254,3,194,3,7,100,7.2226,2
240,110,0,0,27,136,25.287,0.75
252,1,220,1,7,101,7.2226,3
251,5,140,5,18,94,17.158,2.25
255,2,73,2,2,86,2.7065,2
251,74,4,4,14,119,13.545,0.75
255,0,250,0,19,105,18.061,3
252,5,244,5,19,106,18.061,2.25
253,4,192,4,7,100,7.2226,2
241,111,0,0,28,137,26.19,0.75
254,0,223,0,19,101,18.061,3
250,4,139,4,18,93,17.158,2.25
255,1,71,1,2,85,2.7065,2
253,72,1,1,3,118,3.6097,0.75
255,0,252,0,19,105,18.061,3
252,3,243,3,19,105,18.061,2.25
254,4,192,4,7,100,7.2226,2
250,122,0,0,17,146,16.255,0.75
253,0,226,0,19,101,18.061,3
249,7,141,7,18,95,17.158,2.25
255,2,75,2,2,86,2.7065,2
250,69,0,0,3,115,3.6097,0.75
255,0,247,0,19,104,18.061,3
252,4,240,4,19,105,18.061,2.25
253,2,195,2,8,99,8.1258,2
247,119,0,0,16,144,15.352,0.75
254,0,227,0,19,102,18.061,3
249,7,143,7,18,95,17.158,2.25
254,5,73,5,10,87,9.9323,2
243,69,0,0,11,113,10.835,0.75
255,0,249,0,20,105,18.965,3
255,4,241,4,20,106,18.965,2.25
254,5,197,5,7,101,7.2226,2
252,121,3,3,17,147,16.255,0.75
252,1,226,1,20,102,18.965,3
255,3,145,3,18,95,17.158,2.25
250,2,76,2,2,85,2.7065,2
247,65,0,0,11,112,10.835,0.75
255,0,250,0,19,105,18.061,3
251,4,243,4,19,105,18.061,2.25
254,4,192,4,8,100,8.1258,2
247,114,0,0,17,141,16.255,0.75
254,0,227,0,19,102,18.061,3
255,2,144,2,18,94,17.158,2.25
255,0,72,0,10,84,9.9323,2
243,65,0,0,11,111,10.835,0.75
255,0,252,0,19,105,18.061,3
252,2,247,2,19,105,18.061,2.25
253,2,193,2,7,99,7.2226,2
244,114,0,0,17,140,16.255,0.75
254,0,227,0,19,102,18.061,3
